contig00001	598669	598770
contig00001	598677	598770
contig00001	598677	598770
contig00001	598677	598770
contig00002	7008	9089
contig00002	77360	78676
contig00002	208131	208754
contig00004	114855	115036
contig00004	120310	120352
contig00004	120310	120352
contig00004	120310	120352
contig00004	120310	120352
contig00006	15704	16731
contig00006	12155	12346
contig00006	16641	16731
contig00006	16643	16731
contig00006	16652	16731
contig00006	16649	16729
contig00006	16649	16729
contig00006	16649	16729
contig00008	889	982
contig00008	1	91
contig00008	1	90
contig00008	1	90
contig00008	1	90
contig00008	1	87
contig00009	1	970
contig00009	725	970
contig00009	1	91
contig00009	1	90
contig00009	1	90
contig00009	1	90
contig00009	1	87
contig00010	1	126
contig00011	1	877
contig00011	1	877
contig00011	1	877
contig00011	456	507
contig00012	49	891
contig00012	49	891
contig00012	49	891
contig00012	49	891
contig00012	395	428
contig00013	1	680
contig00013	1	680
contig00013	587	680
contig00013	1	91
contig00013	1	91
contig00013	1	91
contig00013	1	91
contig00014	1	612
contig00014	1	612
contig00014	1	612
contig00015	1	468
contig00015	340	468
contig00016	1	428
contig00016	1	428
contig00016	1	426
contig00017	1	371
contig00017	269	371
contig00018	144	234
contig00018	144	234
contig00019	1	90
contig00019	1	90
contig00019	1	90
contig00019	149	191
contig00019	149	191
contig00019	149	191
contig00019	149	191
contig00020	1	91
contig00020	1	91
contig00020	1	91
contig00020	150	183
contig00020	150	183
contig00020	150	183
contig00020	150	183
contig00021	1	94
contig00021	1	91
contig00021	86	174
contig00022	1	123
contig00001	473195	475177
contig00001	471139	472963
contig00001	448877	450685
contig00001	268127	269569
contig00001	299084	300598
contig00001	259171	260397
contig00001	597715	598759
contig00001	257885	258863
contig00001	260479	261173
contig00001	597724	598203
contig00001	597724	598203
contig00001	598658	598759
contig00001	598666	598759
contig00001	598666	598759
contig00001	598666	598759
contig00002	199744	201825
contig00002	130169	131473
contig00002	1	712
contig00003	169487	169666
contig00003	175072	175124
contig00003	175072	175124
contig00003	175072	175124
contig00003	175072	175124
contig00004	125946	126659
contig00005	12154	12345
contig00005	15653	15741
contig00005	15653	15741
contig00005	1	43
contig00005	1	43
contig00006	1	982
contig00006	889	982
contig00006	1	91
contig00006	1	90
contig00006	1	90
contig00006	1	90
contig00006	1	87
contig00007	1	970
contig00007	725	970
contig00007	877	970
contig00007	1	90
contig00007	1	90
contig00007	1	90
contig00007	1	87
contig00008	1	948
contig00008	858	948
contig00008	860	948
contig00008	869	948
contig00008	866	946
contig00008	866	946
contig00008	866	946
contig00009	1	877
contig00009	1	877
contig00009	1	877
contig00009	456	507
contig00010	39	881
contig00010	39	881
contig00010	39	881
contig00010	39	881
contig00010	385	418
contig00011	1	126
contig00011	1	126
contig00012	1	680
contig00012	1	680
contig00012	587	680
contig00012	1	91
contig00012	1	91
contig00012	1	91
contig00012	1	91
contig00013	1	612
contig00013	1	612
contig00013	1	612
contig00014	1	468
contig00014	1	129
contig00015	1	428
contig00015	1	428
contig00015	3	428
contig00016	326	416
contig00016	326	416
contig00016	326	416
contig00017	1	371
contig00017	269	371
contig00018	1	91
contig00018	1	91
contig00018	151	203
contig00018	151	203
contig00018	151	203
contig00018	151	203
contig00019	1	94
contig00019	1	91
contig00019	86	174
contig00020	1	123
contig00001	473201	475183
contig00001	471145	472969
contig00001	448883	450691
contig00001	268127	269569
contig00001	299084	300595
contig00001	259171	260397
contig00001	597720	598764
contig00001	257885	258863
contig00001	260479	261173
contig00001	597729	598208
contig00001	597729	598208
contig00001	598663	598764
contig00001	598671	598764
contig00001	598671	598764
contig00001	598671	598764
contig00002	199655	201736
contig00002	130080	131384
contig00002	1	624
contig00003	5459	5638
contig00003	1	53
contig00003	1	53
contig00003	1	53
contig00003	1	53
contig00004	125882	126595
contig00005	1	1028
contig00005	4335	4526
contig00005	1	91
contig00005	1	89
contig00005	1	80
contig00005	3	83
contig00005	3	83
contig00005	3	83
contig00006	889	982
contig00006	1	91
contig00006	1	90
contig00006	1	90
contig00006	1	90
contig00006	1	87
contig00007	1	970
contig00007	725	970
contig00007	877	970
contig00007	1	90
contig00007	1	90
contig00007	1	90
contig00007	1	87
contig00008	1	877
contig00008	1	877
contig00008	1	877
contig00008	456	507
contig00009	1	843
contig00009	1	843
contig00009	1	843
contig00009	1	843
contig00009	464	497
contig00010	633	758
contig00010	633	758
contig00011	1	680
contig00011	1	680
contig00011	587	680
contig00011	1	91
contig00011	1	91
contig00011	1	91
contig00011	1	91
contig00012	1	612
contig00012	1	612
contig00012	1	612
contig00013	1	468
contig00013	1	129
contig00014	1	428
contig00014	1	428
contig00014	3	428
contig00015	1	91
contig00015	1	91
contig00015	1	91
contig00016	1	371
contig00016	269	371
contig00017	1	91
contig00017	1	91
contig00017	151	203
contig00017	151	203
contig00017	151	203
contig00017	151	203
contig00018	1	94
contig00018	1	91
contig00018	86	174
contig00019	1	123
contig00001	123585	125567
contig00001	125799	127623
contig00001	148077	149885
contig00001	329211	330653
contig00001	298164	299696
contig00001	338383	339609
contig00001	1	1045
contig00001	339917	340895
contig00001	337607	338301
contig00001	557	1036
contig00001	557	1036
contig00001	1	102
contig00001	1	94
contig00001	1	94
contig00001	1	94
contig00002	7189	9270
contig00002	77541	78845
contig00003	35850	36703
contig00005	71472	71651
contig00005	76993	77045
contig00005	76993	77045
contig00005	76993	77045
contig00005	76993	77045
contig00009	1	1028
contig00009	4336	4527
contig00009	1	91
contig00009	1	89
contig00009	1	80
contig00009	3	83
contig00009	3	83
contig00009	3	83
contig00012	889	982
contig00012	1	91
contig00012	1	90
contig00012	1	90
contig00012	1	90
contig00012	1	87
contig00013	1	970
contig00013	725	970
contig00013	877	970
contig00013	1	90
contig00013	1	90
contig00013	1	90
contig00013	1	87
contig00014	1	877
contig00014	1	877
contig00014	1	877
contig00014	456	507
contig00015	39	881
contig00015	39	881
contig00015	39	881
contig00015	39	881
contig00015	385	418
contig00016	1	126
contig00016	1	126
contig00017	1	680
contig00017	1	680
contig00017	587	680
contig00017	1	91
contig00017	1	91
contig00017	1	91
contig00017	1	91
contig00018	1	612
contig00018	1	612
contig00018	1	612
contig00019	1	468
contig00019	1	129
contig00020	1	428
contig00020	1	428
contig00020	1	426
contig00021	1	91
contig00021	1	91
contig00021	1	91
contig00022	1	371
contig00022	269	371
contig00023	1	91
contig00023	1	91
contig00023	151	203
contig00023	151	203
contig00023	151	203
contig00023	151	203
contig00024	83	176
contig00024	86	176
contig00024	3	91
contig00025	1	118
contig00001	123581	125563
contig00001	125795	127619
contig00001	148073	149881
contig00001	329193	330635
contig00001	298159	299685
contig00001	338365	339591
contig00001	1	1045
contig00001	339899	340877
contig00001	337589	338283
contig00001	557	1036
contig00001	557	1036
contig00001	1	102
contig00001	1	94
contig00001	1	94
contig00001	1	94
contig00002	7008	9089
contig00002	77361	78677
contig00002	208182	208859
contig00003	5424	5605
contig00003	1	53
contig00003	1	53
contig00003	1	53
contig00003	1	53
contig00004	1	682
contig00005	1	1028
contig00005	4387	4578
contig00005	1	91
contig00005	1	89
contig00005	1	80
contig00005	3	83
contig00005	3	83
contig00005	3	83
contig00006	889	982
contig00006	1	91
contig00006	1	90
contig00006	1	90
contig00006	1	90
contig00006	1	87
contig00007	1	970
contig00007	725	970
contig00007	1	91
contig00007	1	90
contig00007	1	90
contig00007	1	90
contig00007	1	87
contig00009	1	126
contig00010	19	895
contig00010	19	895
contig00010	19	895
contig00010	389	440
contig00011	39	881
contig00011	39	881
contig00011	39	881
contig00011	39	881
contig00011	385	418
contig00014	1	680
contig00014	1	680
contig00014	587	680
contig00014	1	91
contig00014	1	91
contig00014	1	91
contig00014	1	91
contig00015	2	613
contig00015	2	613
contig00015	2	613
contig00017	1	468
contig00017	1	129
contig00018	1	428
contig00018	1	428
contig00018	3	428
contig00019	1	371
contig00019	269	371
contig00020	144	233
contig00020	144	233
contig00021	1	212
contig00022	1	90
contig00022	1	90
contig00022	1	90
contig00022	149	191
contig00022	149	191
contig00022	149	191
contig00022	149	191
contig00023	1	94
contig00023	1	91
contig00023	86	174
contig00024	1	123
contig00001	7189	9270
contig00001	77541	78845
contig00001	208300	208978
contig00003	169467	169646
contig00003	174989	175031
contig00003	174989	175031
contig00003	174989	175031
contig00003	174989	175031
contig00004	123577	125559
contig00004	125791	127615
contig00004	148069	149877
contig00004	1	1045
contig00004	557	1036
contig00004	557	1036
contig00004	1	102
contig00004	1	94
contig00004	1	94
contig00004	1	94
contig00005	1	714
contig00006	29606	31048
contig00006	38777	40003
contig00006	40311	41289
contig00006	38002	38695
contig00006	1	91
contig00009	1	1028
contig00009	4336	4527
contig00009	1	91
contig00009	1	89
contig00009	1	80
contig00009	3	83
contig00009	3	83
contig00009	3	83
contig00010	3340	4772
contig00010	3764	3815
contig00010	3764	3815
contig00010	3764	3815
contig00010	2775	2812
contig00010	2775	2812
contig00010	2775	2812
contig00010	2775	2812
contig00011	1	982
contig00011	1	94
contig00011	892	982
contig00011	893	982
contig00011	893	982
contig00011	893	982
contig00011	896	982
contig00012	1	964
contig00012	719	964
contig00012	871	964
contig00012	1	90
contig00012	1	90
contig00012	1	90
contig00012	1	87
contig00013	1	877
contig00013	1	877
contig00013	1	877
contig00013	456	507
contig00014	49	891
contig00014	49	891
contig00014	49	891
contig00014	49	891
contig00014	395	428
contig00015	1	126
contig00015	1	126
contig00016	1	680
contig00016	1	680
contig00016	587	680
contig00016	1	91
contig00016	1	91
contig00016	1	91
contig00016	1	91
contig00017	1	612
contig00017	1	612
contig00017	1	612
contig00018	326	416
contig00018	326	416
contig00018	326	416
contig00019	1	374
contig00019	272	374
contig00020	1	367
contig00020	1	367
contig00020	2	367
contig00021	1	91
contig00021	1	91
contig00021	1	91
contig00021	150	192
contig00021	150	192
contig00021	150	192
contig00021	150	192
contig00022	1	94
contig00022	1	91
contig00022	86	174
contig00023	1	147
contig00023	1	147
contig00023	1	145
contig00023	12	145
contig00024	1	123
contig00001	268127	269569
contig00001	259171	260397
contig00001	257885	258863
contig00001	260479	261173
contig00002	123583	125565
contig00002	125797	127621
contig00002	148075	149883
contig00002	1	1045
contig00002	557	1036
contig00002	557	1036
contig00002	1	102
contig00002	1	94
contig00002	1	94
contig00002	1	94
contig00003	5397	5576
contig00003	1	53
contig00003	1	53
contig00003	1	53
contig00003	1	53
contig00004	138512	140593
contig00004	68937	70241
contig00005	23759	25297
contig00005	24828	24879
contig00005	24828	24879
contig00005	24828	24879
contig00005	25825	25862
contig00005	25825	25862
contig00005	25825	25862
contig00005	25825	25862
contig00007	49452	49491
contig00007	49452	49491
contig00007	49452	49491
contig00009	23256	23939
contig00011	1	1028
contig00011	4335	4526
contig00011	1	91
contig00011	1	89
contig00011	1	80
contig00011	3	83
contig00011	3	83
contig00011	3	83
contig00012	1	94
contig00012	892	982
contig00012	893	982
contig00012	893	982
contig00012	893	982
contig00012	896	982
contig00013	1	970
contig00013	725	970
contig00013	877	970
contig00013	1	90
contig00013	1	90
contig00013	1	90
contig00013	1	87
contig00014	1	877
contig00014	1	877
contig00014	1	877
contig00014	456	507
contig00015	39	881
contig00015	39	881
contig00015	39	881
contig00015	39	881
contig00015	385	418
contig00016	1	126
contig00016	1	126
contig00017	1	680
contig00017	1	680
contig00017	587	680
contig00017	1	91
contig00017	1	91
contig00017	1	91
contig00017	1	91
contig00018	1	612
contig00018	1	612
contig00018	1	612
contig00019	1	468
contig00019	1	129
contig00020	1	428
contig00020	1	428
contig00020	3	428
contig00021	326	416
contig00021	326	416
contig00021	326	416
contig00022	1	371
contig00022	269	371
contig00023	1	91
contig00023	1	91
contig00023	151	192
contig00023	151	192
contig00023	151	192
contig00023	151	192
contig00024	1	94
contig00024	1	91
contig00024	86	174
contig00025	1	123
contig00001	473217	475199
contig00001	471161	472985
contig00001	448899	450707
contig00001	268094	269536
contig00001	299044	300612
contig00001	259138	260364
contig00001	597730	598774
contig00001	257852	258830
contig00001	260446	261140
contig00001	597739	598218
contig00001	597739	598218
contig00001	598673	598774
contig00001	598681	598774
contig00001	598681	598774
contig00001	598681	598774
contig00002	7009	9090
contig00002	77361	78677
contig00002	208131	208814
contig00003	121078	121259
contig00003	126630	126672
contig00003	126630	126672
contig00003	126630	126672
contig00003	126630	126672
contig00004	1	714
contig00006	15704	16731
contig00006	12155	12346
contig00006	16641	16731
contig00006	16643	16731
contig00006	16652	16731
contig00006	16649	16729
contig00006	16649	16729
contig00006	16649	16729
contig00007	1	94
contig00007	892	982
contig00007	893	982
contig00007	893	982
contig00007	893	982
contig00007	896	982
contig00008	1	970
contig00008	725	970
contig00008	1	91
contig00008	1	90
contig00008	1	90
contig00008	1	90
contig00008	1	87
contig00009	1	126
contig00010	1	877
contig00010	1	877
contig00010	1	877
contig00010	456	507
contig00011	49	891
contig00011	49	891
contig00011	49	891
contig00011	49	891
contig00011	395	428
contig00012	1	680
contig00012	1	680
contig00012	1	94
contig00012	590	680
contig00012	590	680
contig00012	590	680
contig00012	590	680
contig00013	1	612
contig00013	1	612
contig00013	1	612
contig00014	1	468
contig00014	340	468
contig00015	1	428
contig00015	1	428
contig00015	3	428
contig00016	1	371
contig00016	1	103
contig00017	144	234
contig00017	144	234
contig00018	1	212
contig00019	1	91
contig00019	1	91
contig00019	1	91
contig00019	150	192
contig00019	150	192
contig00019	150	192
contig00019	150	192
contig00020	1	94
contig00020	1	91
contig00020	86	174
contig00021	1	123
contig00002	94361	96343
contig00002	96575	98401
contig00002	118855	120663
contig00003	1	1814
contig00003	938	1814
contig00003	938	1814
contig00003	1393	1444
contig00004	1	624
contig00005	5848	7929
contig00005	76200	77504
contig00007	18976	20422
contig00007	49937	51466
contig00007	10020	11246
contig00007	8734	9712
contig00007	11328	12022
contig00007	50994	51045
contig00007	50994	51045
contig00007	50994	51045
contig00007	51994	52031
contig00007	51994	52031
contig00007	51994	52031
contig00007	51994	52031
contig00012	557	1036
contig00012	557	1036
contig00012	1	102
contig00012	1	94
contig00012	1	94
contig00012	1	94
contig00014	2150	2329
contig00015	19789	20425
contig00021	1	91
contig00021	12205	12257
contig00021	12205	12257
contig00021	12205	12257
contig00021	12205	12257
contig00027	3398	4425
contig00027	4335	4425
contig00027	4337	4425
contig00027	1	91
contig00027	4346	4425
contig00027	4343	4423
contig00027	4343	4423
contig00027	4343	4423
contig00028	3137	3178
contig00028	3137	3178
contig00028	3137	3178
contig00028	3137	3178
contig00030	958	2035
contig00030	958	2035
contig00030	967	1446
contig00030	1	91
contig00030	1	91
contig00030	1	91
contig00030	1945	2035
contig00032	1	1016
contig00032	725	1016
contig00032	877	1016
contig00032	1	90
contig00032	1	90
contig00032	1	90
contig00032	1	87
contig00033	39	881
contig00033	39	881
contig00033	39	881
contig00033	39	881
contig00033	385	418
contig00035	1	566
contig00035	1	566
contig00035	1	566
contig00036	1	468
contig00036	1	129
contig00037	1	371
contig00037	269	371
contig00038	112	202
contig00038	112	202
contig00038	1	53
contig00038	1	53
contig00038	1	53
contig00038	1	53
contig00039	102	191
contig00039	102	191
contig00039	102	191
contig00039	1	42
contig00039	1	42
contig00039	1	42
contig00039	1	42
contig00040	1	179
contig00001	12337	14319
contig00001	10281	12105
contig00003	47326	48370
contig00003	47335	47814
contig00003	47335	47814
contig00003	48269	48370
contig00003	48277	48370
contig00003	48277	48370
contig00003	48277	48370
contig00009	17261	18487
contig00009	15975	16953
contig00009	18569	19262
contig00009	26216	26398
contig00010	5386	5565
contig00010	1	43
contig00010	1	43
contig00010	1	43
contig00010	1	43
contig00018	1	1028
contig00018	4335	4526
contig00018	1	91
contig00018	1	89
contig00018	1	80
contig00018	3	83
contig00018	3	83
contig00018	3	83
contig00021	1431	2975
contig00021	1855	1906
contig00021	1855	1906
contig00021	1855	1906
contig00021	866	903
contig00021	866	903
contig00021	866	903
contig00021	866	903
contig00028	1	47
contig00031	4517	5821
contig00037	347	2428
contig00039	1	1693
contig00040	1	559
contig00056	5535	5574
contig00056	5535	5574
contig00056	5535	5574
contig00056	5535	5574
contig00080	2370	3624
contig00092	1768	2449
contig00117	1	982
contig00117	1	94
contig00117	892	982
contig00117	893	982
contig00117	893	982
contig00117	893	982
contig00117	896	982
contig00118	1	964
contig00118	719	964
contig00118	871	964
contig00118	1	90
contig00118	1	90
contig00118	1	90
contig00118	1	87
contig00120	1	877
contig00120	1	877
contig00120	1	877
contig00120	456	507
contig00121	1	843
contig00121	1	843
contig00121	1	843
contig00121	1	843
contig00121	464	497
contig00123	1	126
contig00123	1	126
contig00124	1	680
contig00124	1	680
contig00124	587	680
contig00124	1	91
contig00124	1	91
contig00124	1	91
contig00124	1	91
contig00126	1	612
contig00126	1	612
contig00126	1	612
contig00132	1	91
contig00132	1	91
contig00132	1	91
contig00133	1	374
contig00133	272	374
contig00134	1	367
contig00134	1	367
contig00134	2	367
contig00136	1	91
contig00136	1	91
contig00136	1	91
contig00136	150	192
contig00136	150	192
contig00136	150	192
contig00136	150	192
contig00139	1	94
contig00139	1	91
contig00139	86	174
contig00140	1	165
contig00141	1	164
contig00142	1	147
contig00142	1	147
contig00142	1	145
contig00142	12	145
contig00143	1	123
contig00001	107738	109720
contig00001	109952	111776
contig00002	2503	2682
contig00003	13904	13955
contig00003	13904	13955
contig00003	13904	13955
contig00003	14907	14944
contig00003	14907	14944
contig00003	14907	14944
contig00003	14907	14944
contig00004	7730	8956
contig00004	9264	10242
contig00004	6955	7648
contig00005	18206	19510
contig00006	46523	48331
contig00018	1	714
contig00023	14810	15854
contig00023	14819	15298
contig00023	14819	15298
contig00023	15753	15854
contig00023	15761	15854
contig00023	15761	15854
contig00023	15761	15854
contig00027	1489	3570
contig00028	1	91
contig00028	12203	12255
contig00028	12203	12255
contig00028	12203	12255
contig00028	12203	12255
contig00031	9704	10382
contig00041	1	1028
contig00041	4335	4432
contig00041	1	91
contig00041	1	89
contig00041	1	80
contig00041	3	83
contig00041	3	83
contig00041	3	83
contig00047	2932	2984
contig00047	2932	2984
contig00047	2932	2984
contig00047	2932	2984
contig00053	153	1595
contig00055	1	982
contig00055	1	94
contig00055	892	982
contig00055	893	982
contig00055	893	982
contig00055	893	982
contig00055	896	982
contig00056	1	964
contig00056	719	964
contig00056	871	964
contig00056	1	90
contig00056	1	90
contig00056	1	90
contig00056	1	87
contig00057	1	877
contig00057	1	877
contig00057	1	877
contig00057	456	507
contig00059	39	881
contig00059	39	881
contig00059	39	881
contig00059	39	881
contig00059	385	418
contig00060	1	126
contig00060	1	126
contig00061	1	680
contig00061	1	680
contig00061	587	680
contig00061	1	91
contig00061	1	91
contig00061	1	91
contig00061	1	91
contig00062	1	612
contig00062	1	612
contig00062	1	612
contig00063	326	416
contig00063	326	416
contig00063	326	416
contig00065	1	374
contig00065	272	374
contig00066	1	367
contig00066	1	367
contig00066	1	366
contig00067	1	91
contig00067	1	91
contig00067	1	91
contig00067	150	192
contig00067	150	192
contig00067	150	192
contig00067	150	192
contig00068	1	94
contig00068	1	91
contig00068	86	174
contig00069	1	62
contig00069	1	62
contig00069	1	62
contig00069	122	163
contig00069	122	163
contig00069	122	163
contig00069	122	163
contig00070	1	147
contig00070	1	147
contig00070	1	145
contig00070	12	145
contig00071	1	123
contig00002	48398	50206
contig00005	33074	34516
contig00005	24118	25344
contig00005	22832	23810
contig00005	25426	26120
contig00020	3309	4829
contig00020	3733	3784
contig00020	3733	3784
contig00020	3733	3784
contig00020	2744	2781
contig00020	2744	2781
contig00020	2744	2781
contig00020	2744	2781
contig00021	14490	16472
contig00021	12434	14258
contig00031	9416	10454
contig00031	5918	6109
contig00031	10353	10454
contig00031	10355	10454
contig00031	10364	10454
contig00031	10361	10454
contig00031	10361	10454
contig00031	10361	10454
contig00032	5545	5724
contig00032	1	43
contig00032	1	43
contig00032	1	43
contig00032	1	43
contig00034	5058	6362
contig00036	9068	9721
contig00042	1409	3490
contig00049	1	43
contig00049	1	43
contig00049	1	43
contig00049	1	43
contig00060	3880	4359
contig00060	3880	4359
contig00060	4814	4904
contig00060	4822	4902
contig00060	4822	4902
contig00060	4822	4902
contig00086	1	624
contig00094	1	982
contig00094	889	982
contig00094	1	91
contig00094	1	90
contig00094	1	90
contig00094	1	90
contig00094	1	87
contig00095	1	970
contig00095	725	970
contig00095	877	970
contig00095	1	90
contig00095	1	90
contig00095	1	90
contig00095	1	87
contig00096	20	896
contig00096	20	896
contig00096	20	896
contig00096	390	441
contig00097	1	843
contig00097	1	843
contig00097	1	843
contig00097	1	843
contig00097	464	497
contig00099	1	126
contig00099	1	126
contig00101	1	680
contig00101	1	680
contig00101	587	680
contig00101	1	91
contig00101	1	91
contig00101	1	91
contig00101	1	91
contig00103	1	612
contig00103	1	612
contig00103	1	612
contig00106	1	468
contig00106	340	468
contig00107	326	416
contig00107	326	416
contig00109	1	371
contig00109	1	103
contig00110	1	367
contig00110	1	367
contig00110	1	366
contig00111	1	91
contig00111	1	91
contig00111	1	91
contig00111	150	192
contig00111	150	192
contig00111	150	192
contig00111	150	192
contig00112	1	94
contig00112	1	91
contig00112	86	174
contig00113	1	147
contig00113	1	147
contig00113	1	145
contig00113	12	145
contig00114	1	146
contig00001	123576	125558
contig00001	125790	127614
contig00001	1	1045
contig00001	557	1036
contig00001	557	1036
contig00001	1	102
contig00001	1	94
contig00001	1	94
contig00001	1	94
contig00002	21	1465
contig00002	30980	32515
contig00002	32040	32091
contig00002	32040	32091
contig00002	32040	32091
contig00002	33043	33080
contig00002	33043	33080
contig00002	33043	33080
contig00002	33043	33080
contig00003	5403	5582
contig00003	1	53
contig00003	1	53
contig00003	1	53
contig00003	1	53
contig00007	1	564
contig00009	15332	16636
contig00011	34	1260
contig00011	1568	2546
contig00019	17694	18407
contig00022	15577	17344
contig00022	15577	16453
contig00022	15577	16453
contig00022	15947	15998
contig00022	17268	17310
contig00024	14354	16162
contig00028	12167	12278
contig00028	1	53
contig00028	1	53
contig00028	1	53
contig00028	1	53
contig00031	7190	9271
contig00038	6848	7542
contig00054	3397	3575
contig00054	3397	3567
contig00054	3406	3567
contig00054	3406	3567
contig00054	1	90
contig00064	1	982
contig00064	1	982
contig00064	590	981
contig00064	1	91
contig00064	1	91
contig00064	1	91
contig00064	1	91
contig00065	1	970
contig00065	725	970
contig00065	877	970
contig00065	1	90
contig00065	1	90
contig00065	1	90
contig00065	1	87
contig00066	39	881
contig00066	39	881
contig00066	39	881
contig00066	385	418
contig00067	1	126
contig00067	1	126
contig00068	1	630
contig00068	418	630
contig00068	537	630
contig00068	1	89
contig00068	3	83
contig00068	3	83
contig00068	3	83
contig00069	1	612
contig00069	1	612
contig00070	1	468
contig00070	1	129
contig00071	1	91
contig00071	1	91
contig00072	1	371
contig00072	269	371
contig00073	1	91
contig00073	1	91
contig00073	150	192
contig00073	150	192
contig00073	150	192
contig00073	150	192
contig00074	1	94
contig00074	1	91
contig00074	86	174
contig00076	1	165
contig00077	1	62
contig00077	1	62
contig00077	1	62
contig00077	122	163
contig00077	122	163
contig00077	122	163
contig00077	122	163
contig00078	59	149
contig00079	1	147
contig00079	1	147
contig00079	1	145
contig00079	12	145
contig00080	1	123
contig00001	102178	104160
contig00001	100122	101946
contig00001	77860	79668
contig00001	226697	227741
contig00001	226706	227185
contig00001	226706	227185
contig00001	227640	227741
contig00001	227648	227741
contig00001	227648	227741
contig00001	227648	227741
contig00002	16897	18339
contig00002	26069	27295
contig00002	27603	28581
contig00002	25293	25987
contig00004	71472	71651
contig00007	24932	26236
contig00010	1	679
contig00015	1	1410
contig00015	941	992
contig00015	941	992
contig00015	941	992
contig00015	1938	1975
contig00015	1938	1975
contig00015	1938	1975
contig00015	1938	1975
contig00018	17520	18233
contig00023	1	91
contig00024	12202	12254
contig00024	12202	12254
contig00024	12202	12254
contig00024	12202	12254
contig00026	1	36
contig00026	1	36
contig00026	1	36
contig00027	1839	3920
contig00032	3398	4425
contig00032	4335	4425
contig00032	4337	4425
contig00032	1	90
contig00032	4346	4425
contig00032	4343	4423
contig00032	4343	4423
contig00032	4343	4423
contig00035	2939	2981
contig00035	2939	2981
contig00035	2939	2981
contig00035	2939	2981
contig00038	1	982
contig00038	1	94
contig00038	892	982
contig00038	893	982
contig00038	893	982
contig00038	893	982
contig00038	896	982
contig00039	1	970
contig00039	1	246
contig00039	1	94
contig00039	881	970
contig00039	881	970
contig00039	881	970
contig00039	884	970
contig00040	1	877
contig00040	1	877
contig00040	1	877
contig00040	456	507
contig00041	39	881
contig00041	39	881
contig00041	39	881
contig00041	39	881
contig00041	385	418
contig00042	633	758
contig00042	633	758
contig00043	1	680
contig00043	1	680
contig00043	587	680
contig00043	1	91
contig00043	1	91
contig00043	1	91
contig00043	1	91
contig00045	1	612
contig00045	1	612
contig00045	1	612
contig00046	1	468
contig00046	340	468
contig00047	1	428
contig00047	1	428
contig00047	3	428
contig00048	326	416
contig00048	326	416
contig00048	326	416
contig00049	1	371
contig00049	1	103
contig00050	1	91
contig00050	1	91
contig00050	151	203
contig00050	151	203
contig00050	151	203
contig00050	151	203
contig00051	83	176
contig00051	86	176
contig00051	3	91
contig00052	1	125
contig00053	1	123
contig00054	1	115
contig00056	1	106
contig00001	173906	175888
contig00001	171850	173674
contig00001	149588	151396
contig00001	1	1319
contig00001	298421	299465
contig00001	298430	298909
contig00001	298430	298909
contig00001	299364	299465
contig00001	299372	299465
contig00001	299372	299465
contig00001	299372	299465
contig00002	29606	31050
contig00002	38780	40006
contig00002	40314	41292
contig00002	38004	38698
contig00002	1	91
contig00003	7190	9271
contig00003	77542	78846
contig00003	208304	208927
contig00004	121072	121251
contig00004	126601	126653
contig00004	126601	126653
contig00004	126601	126653
contig00004	126601	126653
contig00005	1	714
contig00007	1	1028
