Bin Id	Marker lineage	genomes	markers	marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
ERR4899216	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899204	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899201	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899200	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899198	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853684	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853670	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853652	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853651	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853631	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853620	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853615	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853614	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853611	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853610	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853602	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853598	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853596	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853592	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853588	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853587	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853586	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853585	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853584	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853583	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853582	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853579	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853573	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853572	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853571	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853570	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853569	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853566	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853565	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853561	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853560	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853559	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853556	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853553	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853547	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853545	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853544	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853543	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853541	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853537	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853535	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853534	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853532	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853529	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853528	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853527	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684600	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684582	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684577	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684576	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684575	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684574	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684573	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684560	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684558	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684556	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684551	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684548	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684535	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684534	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684530	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684526	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684517	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684515	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684512	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684509	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684507	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684501	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684500	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684497	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684489	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684480	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684473	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684460	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684457	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684456	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684454	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684453	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684452	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684451	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR3684450	f__Spirochaetaceae	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
SRR13721290	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5207018	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5207008	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4993360	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4899217	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4899203	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853625	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR3684533	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR3684524	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR3684519	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR3684511	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR3684502	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR3684495	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853551	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.95	0.00	0.00
ERR5207027	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	99.92	0.00	0.00
ERR4853597	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.84	0.00	0.00
ERR3684521	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.84	0.00	0.00
ERR4853679	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.77	0.00	0.00
ERR3684619	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.73	0.00	0.00
ERR3684564	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.73	0.00	0.00
ERR3684520	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.73	0.00	0.00
ERR4853554	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.60	0.00	0.00
ERR3684620	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.60	0.00	0.00
ERR3684523	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.60	0.00	0.00
ERR3684510	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.60	0.00	0.00
ERR3684498	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	99.30	0.00	0.00
ERR5210584	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR5210572	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR5207020	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR5207007	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR4993361	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR4899202	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR4853605	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR4853593	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR4853568	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR4853567	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR3684725	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR3684618	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR3684552	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR3684531	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR3684522	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	99.19	0.00	0.00
ERR3684499	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR3684482	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	99.19	0.00	0.00
ERR3684477	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR3684458	f__Spirochaetaceae	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR5210583	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
ERR4853645	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
ERR4853555	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
ERR4853533	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
ERR3684550	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
ERR3684553	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.06	0.00	0.00
ERR3684525	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.06	0.00	0.00
ERR4853653	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	99.05	0.00	0.00
ERR4853604	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	99.03	0.00	0.00
ERR7123590	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.92	0.00	0.00
ERR3684568	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.92	0.00	0.00
ERR3684542	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.92	0.00	0.00
ERR3684528	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.92	0.00	0.00
ERR7123591	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	98.85	0.00	0.00
ERR5210575	f__Spirochaetaceae	56	235	124	5	230	0	0	0	0	98.85	0.00	0.00
ERR4899215	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	98.81	0.00	0.00
ERR4853589	f__Spirochaetaceae	56	235	124	6	229	0	0	0	0	98.80	0.00	0.00
ERR3684504	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.79	0.00	0.00
SRR3268722	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	98.76	0.00	0.00
ERR4045395	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	98.76	0.00	0.00
ERR3684643	f__Spirochaetaceae	56	235	124	6	229	0	0	0	0	98.65	0.00	0.00
ERR3684540	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	98.50	0.00	0.00
ERR4899243	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.39	0.00	0.00
ERR4853601	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.39	0.00	0.00
ERR3684626	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.39	0.00	0.00
ERR3684584	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.39	0.00	0.00
ERR3684485	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.39	0.00	0.00
ERR3684479	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.39	0.00	0.00
ERR3684474	f__Spirochaetaceae	56	235	124	2	233	0	0	0	0	98.39	0.00	0.00
ERR7123582	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	98.36	0.00	0.00
ERR7123581	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	98.36	0.00	0.00
ERR4899231	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	98.36	0.00	0.00
ERR3684580	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	98.36	0.00	0.00
ERR3684615	f__Spirochaetaceae	56	235	124	5	230	0	0	0	0	98.31	0.00	0.00
ERR4853531	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	98.29	0.00	0.00
ERR4853667	f__Spirochaetaceae	56	235	124	5	230	0	0	0	0	98.23	0.00	0.00
ERR3684613	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	98.23	0.00	0.00
ERR4853577	f__Spirochaetaceae	56	235	124	5	230	0	0	0	0	98.12	0.00	0.00
ERR4853672	f__Spirochaetaceae	56	235	124	5	230	0	0	0	0	98.09	0.00	0.00
ERR4853665	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	98.04	0.00	0.00
ERR5210578	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	97.98	0.00	0.00
ERR4853629	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	97.98	0.00	0.00
ERR4853562	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	97.98	0.00	0.00
ERR4045380	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	97.98	0.00	0.00
ERR4899210	f__Spirochaetaceae	56	235	124	6	229	0	0	0	0	97.96	0.00	0.00
ERR3684491	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	97.91	0.00	0.00
ERR3684538	f__Spirochaetaceae	56	235	124	5	230	0	0	0	0	97.85	0.00	0.00
ERR5207026	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	97.85	0.00	0.00
ERR3684557	f__Spirochaetaceae	56	235	124	10	225	0	0	0	0	97.80	0.00	0.00
ERR4853550	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	97.80	0.00	0.00
ERR4853580	f__Spirochaetaceae	56	235	124	6	229	0	0	0	0	97.67	0.00	0.00
ERR3684483	f__Spirochaetaceae	56	235	124	6	229	0	0	0	0	97.62	0.00	0.00
ERR4853674	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	97.58	0.00	0.00
ERR3684459	f__Spirochaetaceae	56	235	124	3	232	0	0	0	0	97.58	0.00	0.00
ERR4853640	f__Spirochaetaceae	56	235	124	9	226	0	0	0	0	97.48	0.00	0.00
ERR3684469	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	97.45	0.00	0.00
ERR3684610	f__Spirochaetaceae	56	235	124	5	230	0	0	0	0	97.35	0.00	0.00
ERR5210579	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	97.31	0.00	0.00
ERR3684700	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	97.31	0.00	0.00
ERR4853641	f__Spirochaetaceae	56	235	124	8	227	0	0	0	0	97.27	0.00	0.00
ERR3684565	f__Spirochaetaceae	56	235	124	8	227	0	0	0	0	97.12	0.00	0.00
ERR5207032	f__Spirochaetaceae	56	235	124	6	229	0	0	0	0	97.08	0.00	0.00
ERR4853590	f__Spirochaetaceae	56	235	124	8	227	0	0	0	0	97.08	0.00	0.00
ERR3684695	f__Spirochaetaceae	56	235	124	10	225	0	0	0	0	97.07	0.00	0.00
ERR3684490	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	97.04	0.00	0.00
ERR5210577	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	97.02	0.00	0.00
ERR3684537	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	96.93	0.00	0.00
ERR5207003	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	96.91	0.00	0.00
ERR4853540	f__Spirochaetaceae	56	235	124	8	227	0	0	0	0	96.90	0.00	0.00
ERR4899224	f__Spirochaetaceae	56	235	124	6	229	0	0	0	0	96.77	0.00	0.00
ERR4899197	f__Spirochaetaceae	56	235	124	6	229	0	0	0	0	96.77	0.00	0.00
ERR3684647	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	96.77	0.00	0.00
ERR3684466	f__Spirochaetaceae	56	235	124	4	231	0	0	0	0	96.77	0.00	0.00
ERR5206990	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	96.66	0.00	0.00
ERR5207010	f__Spirochaetaceae	56	235	124	8	227	0	0	0	0	96.58	0.00	0.00
ERR7123580	f__Spirochaetaceae	56	235	124	10	225	0	0	0	0	96.51	0.00	0.00
ERR3684569	f__Spirochaetaceae	56	235	124	8	227	0	0	0	0	96.50	0.00	0.00
ERR3684623	f__Spirochaetaceae	56	235	124	10	225	0	0	0	0	96.43	0.00	0.00
ERR4853623	f__Spirochaetaceae	56	235	124	5	230	0	0	0	0	96.37	0.00	0.00
ERR5210576	f__Spirochaetaceae	56	235	124	8	227	0	0	0	0	96.34	0.00	0.00
ERR3684472	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	96.24	0.00	0.00
ERR4045387	f__Spirochaetaceae	56	235	124	13	222	0	0	0	0	96.13	0.00	0.00
ERR4899206	f__Spirochaetaceae	56	235	124	12	223	0	0	0	0	95.87	0.00	0.00
ERR4853677	f__Spirochaetaceae	56	235	124	11	224	0	0	0	0	95.85	0.00	0.00
ERR4853599	f__Spirochaetaceae	56	235	124	15	220	0	0	0	0	95.76	0.00	0.00
ERR4853662	f__Spirochaetaceae	56	235	124	9	226	0	0	0	0	95.72	0.00	0.00
ERR5207034	f__Spirochaetaceae	56	235	124	8	227	0	0	0	0	95.71	0.00	0.00
ERR3684666	f__Spirochaetaceae	56	235	124	9	226	0	0	0	0	95.70	0.00	0.00
ERR7123588	f__Spirochaetaceae	56	235	124	13	222	0	0	0	0	95.65	0.00	0.00
ERR4899241	f__Spirochaetaceae	56	235	124	9	226	0	0	0	0	95.58	0.00	0.00
ERR3684706	f__Spirochaetaceae	56	235	124	12	223	0	0	0	0	95.58	0.00	0.00
ERR3684493	f__Spirochaetaceae	56	235	124	12	223	0	0	0	0	95.46	0.00	0.00
ERR3684492	f__Spirochaetaceae	56	235	124	10	225	0	0	0	0	95.42	0.00	0.00
ERR4853617	f__Spirochaetaceae	56	235	124	13	222	0	0	0	0	95.40	0.00	0.00
ERR4899222	f__Spirochaetaceae	56	235	124	14	221	0	0	0	0	95.35	0.00	0.00
ERR3684566	f__Spirochaetaceae	56	235	124	9	226	0	0	0	0	95.27	0.00	0.00
ERR3684652	f__Spirochaetaceae	56	235	124	8	227	0	0	0	0	95.16	0.00	0.00
ERR3684476	f__Spirochaetaceae	56	235	124	7	228	0	0	0	0	95.14	0.00	0.00
ERR4899213	f__Spirochaetaceae	56	235	124	13	222	0	0	0	0	95.13	0.00	0.00
ERR4853644	f__Spirochaetaceae	56	235	124	17	218	0	0	0	0	95.05	0.00	0.00
ERR4853643	f__Spirochaetaceae	56	235	124	9	226	0	0	0	0	95.03	0.00	0.00
ERR4899209	f__Spirochaetaceae	56	235	124	18	217	0	0	0	0	94.76	0.00	0.00
ERR4045378	f__Spirochaetaceae	56	235	124	12	223	0	0	0	0	94.75	0.00	0.00
ERR4853676	f__Spirochaetaceae	56	235	124	11	224	0	0	0	0	94.59	0.00	0.00
ERR5207015	f__Spirochaetaceae	56	235	124	15	220	0	0	0	0	94.52	0.00	0.00
ERR4899211	f__Spirochaetaceae	56	235	124	14	221	0	0	0	0	94.50	0.00	0.00
ERR5207005	f__Spirochaetaceae	56	235	124	17	218	0	0	0	0	94.47	0.00	0.00
ERR3684597	f__Spirochaetaceae	56	235	124	14	221	0	0	0	0	94.37	0.00	0.00
ERR3684475	f__Spirochaetaceae	56	235	124	10	225	0	0	0	0	94.28	0.00	0.00
ERR5207025	f__Spirochaetaceae	56	235	124	12	223	0	0	0	0	94.19	0.00	0.00
ERR7123579	f__Spirochaetaceae	56	235	124	12	223	0	0	0	0	94.19	0.00	0.00
ERR3684641	f__Spirochaetaceae	56	235	124	14	221	0	0	0	0	93.91	0.00	0.00
ERR4853668	f__Spirochaetaceae	56	235	124	17	218	0	0	0	0	93.58	0.00	0.00
ERR3684599	f__Spirochaetaceae	56	235	124	13	222	0	0	0	0	93.54	0.00	0.00
ERR3684583	f__Spirochaetaceae	56	235	124	12	223	0	0	0	0	93.25	0.00	0.00
ERR4853613	f__Spirochaetaceae	56	235	124	20	215	0	0	0	0	93.19	0.00	0.00
ERR3684478	f__Spirochaetaceae	56	235	124	15	220	0	0	0	0	93.15	0.00	0.00
ERR4853682	f__Spirochaetaceae	56	235	124	18	217	0	0	0	0	93.04	0.00	0.00
ERR3684585	f__Spirochaetaceae	56	235	124	16	219	0	0	0	0	92.87	0.00	0.00
ERR3684669	f__Spirochaetaceae	56	235	124	16	219	0	0	0	0	92.87	0.00	0.00
ERR4853663	f__Spirochaetaceae	56	235	124	15	220	0	0	0	0	92.78	0.00	0.00
ERR3684654	f__Spirochaetaceae	56	235	124	15	220	0	0	0	0	92.45	0.00	0.00
ERR7123586	f__Spirochaetaceae	56	235	124	16	219	0	0	0	0	92.37	0.00	0.00
ERR5210563	f__Spirochaetaceae	56	235	124	18	217	0	0	0	0	92.32	0.00	0.00
ERR4899242	f__Spirochaetaceae	56	235	124	18	217	0	0	0	0	92.10	0.00	0.00
