ERR3684451	GCA_001655315.1_ASM165531v1_genomic	22
ERR3684451	GCA_001655435.1_ASM165543v1_genomic	21
ERR3684451	GCA_001713075.1_ASM171307v1_genomic	1
ERR3684451	GCA_001941545.1_ASM194154v1_genomic	24
ERR3684451	GCA_003611315.1_ASM361131v1_genomic	170
ERR3684451	GCA_003952805.1_ASM395280v1_genomic	170
ERR3684451	GCA_004194495.1_ASM419449v1_genomic	174
ERR3684451	GCA_005311105.1_ASM531110v1_genomic	17
ERR3684451	GCA_005311125.1_ASM531112v1_genomic	18
ERR3684451	GCA_005311445.1_ASM531144v1_genomic	15
ERR3684451	GCA_005341485.1_ASM534148v1_genomic	2
ERR3684451	GCA_015239335.1_ASM1523933v1_genomic	3
ERR3684451	GCA_015239355.1_ASM1523935v1_genomic	3
ERR3684451	GCA_015239375.1_ASM1523937v1_genomic	10
ERR3684451	GCA_015239395.1_ASM1523939v1_genomic	3
ERR3684451	GCA_018199475.2_ASM1819947v2_genomic	1
ERR3684451	GCA_018199835.2_ASM1819983v2_genomic	3
ERR3684451	GCA_018199935.2_ASM1819993v2_genomic	3
ERR3684451	GCA_018200115.2_ASM1820011v2_genomic	18
ERR3684451	GCA_018200175.2_ASM1820017v2_genomic	23
ERR3684451	GCA_018201335.2_ASM1820133v2_genomic	22
ERR3684451	GCA_018201395.2_ASM1820139v2_genomic	22
ERR3684451	GCA_018201615.2_ASM1820161v2_genomic	18
ERR3684451	GCA_018202275.2_ASM1820227v2_genomic	23
ERR3684451	GCA_018202695.2_ASM1820269v2_genomic	4
ERR3684451	GCA_018202855.2_ASM1820285v2_genomic	18
ERR3684451	GCA_018202955.2_ASM1820295v2_genomic	18
ERR3684451	GCA_018203015.2_ASM1820301v2_genomic	2
ERR3684451	GCA_018203215.2_ASM1820321v2_genomic	20
ERR3684451	GCA_018203275.2_ASM1820327v2_genomic	23
ERR3684451	GCA_018203495.2_ASM1820349v2_genomic	20
ERR3684451	GCA_018203535.2_ASM1820353v2_genomic	19
ERR3684451	GCA_018203595.2_ASM1820359v2_genomic	21
ERR3684451	GCA_018203655.2_ASM1820365v2_genomic	1
ERR3684451	GCA_018203955.2_ASM1820395v2_genomic	9
ERR3684451	GCA_018204015.2_ASM1820401v2_genomic	7
ERR3684451	GCA_018204215.1_ASM1820421v1_genomic	178
ERR3684451	GCA_018205095.1_ASM1820509v1_genomic	177
ERR3684451	GCA_018205215.2_ASM1820521v2_genomic	1
ERR3684451	GCA_018206955.2_ASM1820695v2_genomic	1
ERR3684451	GCA_023016385.1_ASM2301638v1_genomic	23
ERR3684451	GCA_023016425.1_ASM2301642v1_genomic	23
ERR3684451	GCA_023016445.1_ASM2301644v1_genomic	21
ERR3684451	GCA_023116935.1_ASM2311693v1_genomic	181
ERR3684451	GCA_024971635.1_ASM2497163v1_genomic	22
ERR3684451	GCA_025201075.1_ASM2520107v1_genomic	16
ERR3684451	GCA_025201115.1_ASM2520111v1_genomic	2
ERR3684451	GCA_025398555.1_ASM2539855v1_genomic	3
ERR3684451	GCA_025398575.1_ASM2539857v1_genomic	19
ERR3684451	GCA_025398615.1_ASM2539861v1_genomic	3
ERR3684451	GCA_026240735.1_ASM2624073v1_genomic	20
ERR3684451	GCA_026409665.1_ASM2640966v1_genomic	16
ERR3684451	GCA_026409725.1_ASM2640972v1_genomic	19
ERR3684451	GCA_026409905.1_ASM2640990v1_genomic	18
ERR3684451	GCA_026410005.1_ASM2641000v1_genomic	17
ERR3684451	GCA_027568615.1_ASM2756861v1_genomic	1
ERR3684451	GCA_027568655.1_ASM2756865v1_genomic	1
ERR3684451	GCA_027568715.1_ASM2756871v1_genomic	1
ERR3684451	GCA_027568835.1_ASM2756883v1_genomic	16
ERR3684451	GCA_027626175.1_ASM2762617v1_genomic	2
ERR3684451	GCA_027626295.1_ASM2762629v1_genomic	16
ERR3684451	GCA_027626355.1_ASM2762635v1_genomic	18
ERR3684451	GCA_027626395.1_ASM2762639v1_genomic	2
ERR3684451	GCA_027626655.1_ASM2762665v1_genomic	16
ERR3684451	GCA_027626735.1_ASM2762673v1_genomic	16
ERR3684451	GCA_027626795.1_ASM2762679v1_genomic	1
ERR3684451	GCA_028022675.1_ASM2802267v1_genomic	9
ERR3684451	GCA_029201405.1_ASM2920140v1_genomic	2
ERR3684451	GCA_029866565.1_ASM2986656v1_genomic	184
ERR3684451	GCA_029866585.1_ASM2986658v1_genomic	177
ERR3684451	GCA_029866645.1_ASM2986664v1_genomic	168
ERR3684451	GCA_029866685.1_ASM2986668v1_genomic	172
ERR3684451	GCA_029866745.1_ASM2986674v1_genomic	183
ERR3684451	GCA_029866765.1_ASM2986676v1_genomic	186
ERR3684451	GCA_029958405.2_ASM2995840v2_genomic	16
ERR3684451	GCA_029958665.3_ASM2995866v3_genomic	18
ERR3684451	GCA_029958845.3_ASM2995884v3_genomic	2
ERR3684451	GCA_030008155.1_ASM3000815v1_genomic	16
ERR3684451	GCA_030008295.1_ASM3000829v1_genomic	16
ERR3684451	GCA_030008775.1_ASM3000877v1_genomic	16
ERR3684451	GCA_030384645.1_ASM3038464v1_genomic	19
ERR3684451	GCA_034093335.1_ASM3409333v1_genomic	1
ERR3684451	GCA_034093455.1_ASM3409345v1_genomic	1
ERR3684451	GCA_034095755.1_ASM3409575v1_genomic	16
ERR3684451	GCA_034096755.1_ASM3409675v1_genomic	1
ERR3684451	GCA_034096945.1_ASM3409694v1_genomic	13
ERR3684451	GCA_034097275.1_ASM3409727v1_genomic	2
ERR3684451	GCA_034097315.1_ASM3409731v1_genomic	18
ERR3684451	GCA_034097355.1_ASM3409735v1_genomic	1
ERR3684451	GCA_037761415.1_SS14-WT_genomic	3
ERR3684451	GCA_900291945.1_PRJEB25146_genomic	178
ERR3684451	GCA_900298905.1_PRJEB25205_genomic	181
ERR3684451	GCA_900298965.1_PRJEB25218_genomic	171
ERR3684451	GCA_900298975.1_PRJEB25219_genomic	181
ERR3684451	GCA_903234185.1_R2-64919_genomic	169
ERR3684451	GCA_903234195.1_R7-PUT1-002_genomic	170
ERR3684451	GCA_903469575.1_R7-KUN2-001_genomic	174
ERR3684451	GCA_903469595.1_R3-SAL-007_genomic	186
ERR3684451	GCA_903469605.1_R2-106190_genomic	171
ERR3684451	Reference	4
ERR3684451	SRR13721290	20
ERR3684453	ERR3684451	17
ERR3684453	ERR3684453	0
ERR3684453	ERR3684460	17
ERR3684453	ERR3684466	17
ERR3684453	ERR3684469	2
ERR3684453	ERR3684471	7
ERR3684453	ERR3684472	1
ERR3684453	ERR3684478	2
ERR3684453	ERR3684482	18
ERR3684453	ERR3684483	7
ERR3684453	ERR3684484	11
ERR3684453	ERR3684489	18
ERR3684453	ERR3684491	2
ERR3684453	ERR3684499	19
ERR3684453	ERR3684519	18
ERR3684453	ERR3684520	19
ERR3684453	ERR3684526	19
ERR3684453	ERR3684540	19
ERR3684453	ERR3684544	28
ERR3684453	ERR3684555	23
ERR3684453	ERR3684565	19
ERR3684453	ERR3684571	22
ERR3684453	ERR3684572	22
ERR3684453	ERR3684573	16
ERR3684453	ERR3684583	20
ERR3684453	ERR3684585	18
ERR3684453	ERR3684599	20
ERR3684453	ERR3684610	19
ERR3684453	ERR3684613	20
ERR3684453	ERR3684616	20
ERR3684453	ERR3684619	19
ERR3684453	ERR3684622	25
ERR3684453	ERR3684626	22
ERR3684453	ERR3684642	22
ERR3684453	ERR3684654	20
ERR3684453	ERR3684661	21
ERR3684453	ERR3684665	28
ERR3684453	ERR3684666	19
ERR3684453	ERR3684669	23
ERR3684453	ERR3684700	18
ERR3684453	ERR3684706	19
ERR3684453	ERR3684723	37
ERR3684453	ERR3684741	26
ERR3684453	ERR4045378	20
ERR3684453	ERR4045383	9
ERR3684453	ERR4045387	20
ERR3684453	ERR4045389	25
ERR3684453	ERR4045390	19
ERR3684453	ERR4045395	1
ERR3684453	ERR4853530	5
ERR3684453	ERR4853540	2
ERR3684453	ERR4853551	18
ERR3684453	ERR4853555	19
ERR3684453	ERR4853561	18
ERR3684453	ERR4853566	1
ERR3684453	ERR4853569	11
ERR3684453	ERR4853570	12
ERR3684453	ERR4853572	7
ERR3684453	ERR4853573	7
ERR3684453	ERR4853589	19
ERR3684453	ERR4853594	18
ERR3684453	ERR4853601	21
ERR3684453	ERR4853602	18
ERR3684453	ERR4853605	21
ERR3684453	ERR4853617	176
ERR3684453	ERR4853640	19
ERR3684453	ERR4853641	19
ERR3684453	ERR4853643	18
ERR3684453	ERR4853645	19
ERR3684453	ERR4853652	18
ERR3684453	ERR4853661	17
ERR3684453	ERR4853662	20
ERR3684453	ERR4853663	21
ERR3684453	ERR4853666	19
ERR3684453	ERR4853668	19
ERR3684453	ERR4853671	24
ERR3684453	ERR4853677	21
ERR3684453	ERR4899203	17
ERR3684453	ERR4899206	1
ERR3684453	ERR4899211	176
ERR3684453	ERR4899217	6
ERR3684453	ERR4899222	20
ERR3684453	ERR4899224	20
ERR3684453	ERR4899228	21
ERR3684453	ERR4899236	19
ERR3684453	ERR4993349	6
ERR3684453	ERR4993351	8
ERR3684453	ERR4993356	17
ERR3684453	ERR4993357	9
ERR3684453	ERR5206984	25
ERR3684453	ERR5206990	18
ERR3684453	ERR5207007	20
ERR3684453	ERR5207010	18
ERR3684453	ERR5207012	19
ERR3684453	ERR5207018	17
ERR3684453	ERR5207020	7
ERR3684453	ERR5207026	18
ERR3684453	ERR5207027	18
ERR3684453	ERR5207031	19
ERR3684453	ERR5207032	18
ERR3684453	ERR5210563	5
ERR3684453	ERR5210576	17
ERR3684453	ERR5210577	18
ERR3684453	ERR5210582	18
ERR3684453	ERR7123576	7
ERR3684453	GCA_000008605.1_ASM860v1_genomic	15
ERR3684453	GCA_000017825.1_ASM1782v1_genomic	19
ERR3684453	GCA_000246755.1_ASM24675v1_genomic	168
ERR3684453	GCA_000246775.1_ASM24677v1_genomic	170
ERR3684453	GCA_000246795.1_ASM24679v1_genomic	176
ERR3684453	GCA_000246815.1_ASM24681v1_genomic	12
ERR3684453	GCA_000304295.1_ASM30429v1_genomic	17
ERR3684453	GCA_000387485.1_ASM38748v1_genomic	175
ERR3684453	GCA_000604125.1_ASM60412v1_genomic	16
ERR3684453	GCA_000813285.1_ASM81328v1_genomic	176
ERR3684453	GCA_001655275.1_ASM165527v1_genomic	12
ERR3684453	GCA_001655315.1_ASM165531v1_genomic	11
ERR3684453	GCA_001655435.1_ASM165543v1_genomic	10
ERR3684453	GCA_001713075.1_ASM171307v1_genomic	18
ERR3684453	GCA_001941545.1_ASM194154v1_genomic	13
ERR3684453	GCA_003611315.1_ASM361131v1_genomic	173
ERR3684453	GCA_003952805.1_ASM395280v1_genomic	173
ERR3684453	GCA_004194495.1_ASM419449v1_genomic	175
ERR3684453	GCA_005311105.1_ASM531110v1_genomic	6
ERR3684453	GCA_005311125.1_ASM531112v1_genomic	7
ERR3684453	GCA_005311445.1_ASM531144v1_genomic	4
ERR3684453	GCA_005341485.1_ASM534148v1_genomic	19
ERR3684453	GCA_015239335.1_ASM1523933v1_genomic	20
ERR3684453	GCA_015239355.1_ASM1523935v1_genomic	18
ERR3684453	GCA_015239375.1_ASM1523937v1_genomic	27
ERR3684453	GCA_015239395.1_ASM1523939v1_genomic	18
ERR3684453	GCA_018199475.2_ASM1819947v2_genomic	18
ERR3684453	GCA_018199835.2_ASM1819983v2_genomic	18
ERR3684453	GCA_018199935.2_ASM1819993v2_genomic	18
ERR3684453	GCA_018200115.2_ASM1820011v2_genomic	7
ERR3684453	GCA_018200175.2_ASM1820017v2_genomic	12
ERR3684453	GCA_018201335.2_ASM1820133v2_genomic	11
ERR3684453	GCA_018201395.2_ASM1820139v2_genomic	11
ERR3684453	GCA_018201615.2_ASM1820161v2_genomic	7
ERR3684453	GCA_018202275.2_ASM1820227v2_genomic	12
ERR3684453	GCA_018202695.2_ASM1820269v2_genomic	19
ERR3684453	GCA_018202855.2_ASM1820285v2_genomic	7
ERR3684453	GCA_018202955.2_ASM1820295v2_genomic	7
ERR3684453	GCA_018203015.2_ASM1820301v2_genomic	19
ERR3684453	GCA_018203215.2_ASM1820321v2_genomic	9
ERR3684453	GCA_018203275.2_ASM1820327v2_genomic	12
ERR3684453	GCA_018203495.2_ASM1820349v2_genomic	9
ERR3684453	GCA_018203535.2_ASM1820353v2_genomic	8
ERR3684453	GCA_018203595.2_ASM1820359v2_genomic	10
ERR3684453	GCA_018203655.2_ASM1820365v2_genomic	18
ERR3684453	GCA_018203955.2_ASM1820395v2_genomic	22
ERR3684453	GCA_018204015.2_ASM1820401v2_genomic	20
ERR3684453	GCA_018204215.1_ASM1820421v1_genomic	179
ERR3684453	GCA_018205095.1_ASM1820509v1_genomic	178
ERR3684453	GCA_018205215.2_ASM1820521v2_genomic	18
ERR3684453	GCA_018206955.2_ASM1820695v2_genomic	18
ERR3684453	GCA_023016385.1_ASM2301638v1_genomic	12
ERR3684453	GCA_023016425.1_ASM2301642v1_genomic	12
ERR3684453	GCA_023016445.1_ASM2301644v1_genomic	10
ERR3684453	GCA_023116935.1_ASM2311693v1_genomic	182
ERR3684453	GCA_024971635.1_ASM2497163v1_genomic	11
ERR3684453	GCA_025201075.1_ASM2520107v1_genomic	5
ERR3684453	GCA_025201115.1_ASM2520111v1_genomic	19
ERR3684453	GCA_025398555.1_ASM2539855v1_genomic	18
ERR3684453	GCA_025398575.1_ASM2539857v1_genomic	2
ERR3684453	GCA_025398615.1_ASM2539861v1_genomic	18
ERR3684453	GCA_026240735.1_ASM2624073v1_genomic	9
ERR3684453	GCA_026409665.1_ASM2640966v1_genomic	5
ERR3684453	GCA_026409725.1_ASM2640972v1_genomic	8
ERR3684453	GCA_026409905.1_ASM2640990v1_genomic	7
ERR3684453	GCA_026410005.1_ASM2641000v1_genomic	6
ERR3684453	GCA_027568615.1_ASM2756861v1_genomic	18
ERR3684453	GCA_027568655.1_ASM2756865v1_genomic	18
ERR3684453	GCA_027568715.1_ASM2756871v1_genomic	18
ERR3684453	GCA_027568835.1_ASM2756883v1_genomic	5
ERR3684453	GCA_027626175.1_ASM2762617v1_genomic	19
ERR3684453	GCA_027626295.1_ASM2762629v1_genomic	5
ERR3684453	GCA_027626355.1_ASM2762635v1_genomic	7
ERR3684453	GCA_027626395.1_ASM2762639v1_genomic	19
ERR3684453	GCA_027626655.1_ASM2762665v1_genomic	5
ERR3684453	GCA_027626735.1_ASM2762673v1_genomic	5
ERR3684453	GCA_027626795.1_ASM2762679v1_genomic	18
ERR3684453	GCA_028022675.1_ASM2802267v1_genomic	22
ERR3684453	GCA_029201405.1_ASM2920140v1_genomic	17
ERR3684453	GCA_029866565.1_ASM2986656v1_genomic	187
ERR3684453	GCA_029866585.1_ASM2986658v1_genomic	180
ERR3684453	GCA_029866645.1_ASM2986664v1_genomic	171
ERR3684453	GCA_029866685.1_ASM2986668v1_genomic	175
ERR3684453	GCA_029866745.1_ASM2986674v1_genomic	186
ERR3684453	GCA_029866765.1_ASM2986676v1_genomic	189
ERR3684453	GCA_029958405.2_ASM2995840v2_genomic	7
ERR3684453	GCA_029958665.3_ASM2995866v3_genomic	7
ERR3684453	GCA_029958845.3_ASM2995884v3_genomic	19
ERR3684453	GCA_030008155.1_ASM3000815v1_genomic	5
ERR3684453	GCA_030008295.1_ASM3000829v1_genomic	5
ERR3684453	GCA_030008775.1_ASM3000877v1_genomic	5
ERR3684453	GCA_030384645.1_ASM3038464v1_genomic	8
ERR3684453	GCA_034093335.1_ASM3409333v1_genomic	18
ERR3684453	GCA_034093455.1_ASM3409345v1_genomic	18
ERR3684453	GCA_034095755.1_ASM3409575v1_genomic	5
ERR3684453	GCA_034096755.1_ASM3409675v1_genomic	18
ERR3684453	GCA_034096945.1_ASM3409694v1_genomic	4
ERR3684453	GCA_034097275.1_ASM3409727v1_genomic	19
ERR3684453	GCA_034097315.1_ASM3409731v1_genomic	7
ERR3684453	GCA_034097355.1_ASM3409735v1_genomic	18
ERR3684453	GCA_037761415.1_SS14-WT_genomic	18
ERR3684453	GCA_900291945.1_PRJEB25146_genomic	181
ERR3684453	GCA_900298905.1_PRJEB25205_genomic	184
ERR3684453	GCA_900298965.1_PRJEB25218_genomic	174
ERR3684453	GCA_900298975.1_PRJEB25219_genomic	184
ERR3684453	GCA_903234185.1_R2-64919_genomic	172
ERR3684453	GCA_903234195.1_R7-PUT1-002_genomic	173
ERR3684453	GCA_903469575.1_R7-KUN2-001_genomic	177
ERR3684453	GCA_903469595.1_R3-SAL-007_genomic	189
ERR3684453	GCA_903469605.1_R2-106190_genomic	174
ERR3684453	Reference	19
ERR3684453	SRR13721290	9
ERR3684460	ERR3684451	0
ERR3684460	ERR3684453	17
ERR3684460	ERR3684460	0
ERR3684460	ERR3684466	24
ERR3684460	ERR3684469	19
ERR3684460	ERR3684471	18
ERR3684460	ERR3684472	18
ERR3684460	ERR3684478	19
ERR3684460	ERR3684482	1
ERR3684460	ERR3684483	18
ERR3684460	ERR3684484	22
ERR3684460	ERR3684489	1
ERR3684460	ERR3684491	19
ERR3684460	ERR3684499	2
ERR3684460	ERR3684519	1
ERR3684460	ERR3684520	2
ERR3684460	ERR3684526	2
ERR3684460	ERR3684540	2
ERR3684460	ERR3684544	11
ERR3684460	ERR3684555	6
ERR3684460	ERR3684565	2
ERR3684460	ERR3684571	5
ERR3684460	ERR3684572	5
ERR3684460	ERR3684573	3
ERR3684460	ERR3684583	3
ERR3684460	ERR3684585	1
ERR3684460	ERR3684599	3
ERR3684460	ERR3684610	2
ERR3684460	ERR3684613	3
ERR3684460	ERR3684616	3
ERR3684460	ERR3684619	2
ERR3684460	ERR3684622	8
ERR3684460	ERR3684626	5
ERR3684460	ERR3684642	5
ERR3684460	ERR3684654	3
ERR3684460	ERR3684661	4
ERR3684460	ERR3684665	11
ERR3684460	ERR3684666	4
ERR3684460	ERR3684669	6
ERR3684460	ERR3684700	3
ERR3684460	ERR3684706	2
ERR3684460	ERR3684723	20
ERR3684460	ERR3684741	9
ERR3684460	ERR4045378	3
ERR3684460	ERR4045383	20
ERR3684460	ERR4045387	3
ERR3684460	ERR4045389	8
ERR3684460	ERR4045390	2
ERR3684460	ERR4045395	18
ERR3684460	ERR4853530	22
ERR3684460	ERR4853540	19
ERR3684460	ERR4853551	1
ERR3684460	ERR4853555	2
ERR3684460	ERR4853561	1
ERR3684460	ERR4853566	18
ERR3684460	ERR4853569	22
ERR3684460	ERR4853570	19
ERR3684460	ERR4853572	18
ERR3684460	ERR4853573	18
ERR3684460	ERR4853589	2
ERR3684460	ERR4853594	1
ERR3684460	ERR4853601	6
ERR3684460	ERR4853602	1
ERR3684460	ERR4853605	6
ERR3684460	ERR4853617	173
ERR3684460	ERR4853640	2
ERR3684460	ERR4853641	2
ERR3684460	ERR4853643	3
ERR3684460	ERR4853645	2
ERR3684460	ERR4853652	1
ERR3684460	ERR4853661	2
ERR3684460	ERR4853662	3
ERR3684460	ERR4853663	4
ERR3684460	ERR4853666	2
ERR3684460	ERR4853668	4
ERR3684460	ERR4853671	7
ERR3684460	ERR4853677	4
ERR3684460	ERR4899203	2
ERR3684460	ERR4899206	18
ERR3684460	ERR4899211	173
ERR3684460	ERR4899217	17
ERR3684460	ERR4899222	3
ERR3684460	ERR4899224	5
ERR3684460	ERR4899228	4
ERR3684460	ERR4899236	4
ERR3684460	ERR4993349	17
ERR3684460	ERR4993351	19
ERR3684460	ERR4993356	2
ERR3684460	ERR4993357	20
ERR3684460	ERR5206984	8
ERR3684460	ERR5206990	3
ERR3684460	ERR5207007	5
ERR3684460	ERR5207010	1
ERR3684460	ERR5207012	4
ERR3684460	ERR5207018	2
ERR3684460	ERR5207020	18
ERR3684460	ERR5207026	3
ERR3684460	ERR5207027	3
ERR3684460	ERR5207031	2
ERR3684460	ERR5207032	1
ERR3684460	ERR5210563	22
ERR3684460	ERR5210576	2
ERR3684460	ERR5210577	3
ERR3684460	ERR5210582	1
ERR3684460	ERR7123576	24
ERR3684460	GCA_000008605.1_ASM860v1_genomic	26
ERR3684460	GCA_000017825.1_ASM1782v1_genomic	4
ERR3684460	GCA_000246755.1_ASM24675v1_genomic	165
ERR3684460	GCA_000246775.1_ASM24677v1_genomic	167
ERR3684460	GCA_000246795.1_ASM24679v1_genomic	173
ERR3684460	GCA_000246815.1_ASM24681v1_genomic	23
ERR3684460	GCA_000304295.1_ASM30429v1_genomic	4
ERR3684460	GCA_000387485.1_ASM38748v1_genomic	172
ERR3684460	GCA_000604125.1_ASM60412v1_genomic	23
ERR3684460	GCA_000813285.1_ASM81328v1_genomic	175
ERR3684460	GCA_001655275.1_ASM165527v1_genomic	23
ERR3684460	GCA_001655315.1_ASM165531v1_genomic	22
ERR3684460	GCA_001655435.1_ASM165543v1_genomic	21
ERR3684460	GCA_001713075.1_ASM171307v1_genomic	1
ERR3684460	GCA_001941545.1_ASM194154v1_genomic	24
ERR3684460	GCA_003611315.1_ASM361131v1_genomic	170
ERR3684460	GCA_003952805.1_ASM395280v1_genomic	170
ERR3684460	GCA_004194495.1_ASM419449v1_genomic	174
ERR3684460	GCA_005311105.1_ASM531110v1_genomic	17
ERR3684460	GCA_005311125.1_ASM531112v1_genomic	18
ERR3684460	GCA_005311445.1_ASM531144v1_genomic	15
ERR3684460	GCA_005341485.1_ASM534148v1_genomic	2
ERR3684460	GCA_015239335.1_ASM1523933v1_genomic	3
ERR3684460	GCA_015239355.1_ASM1523935v1_genomic	3
ERR3684460	GCA_015239375.1_ASM1523937v1_genomic	10
ERR3684460	GCA_015239395.1_ASM1523939v1_genomic	3
ERR3684460	GCA_018199475.2_ASM1819947v2_genomic	1
ERR3684460	GCA_018199835.2_ASM1819983v2_genomic	3
ERR3684460	GCA_018199935.2_ASM1819993v2_genomic	3
ERR3684460	GCA_018200115.2_ASM1820011v2_genomic	18
ERR3684460	GCA_018200175.2_ASM1820017v2_genomic	23
ERR3684460	GCA_018201335.2_ASM1820133v2_genomic	22
ERR3684460	GCA_018201395.2_ASM1820139v2_genomic	22
ERR3684460	GCA_018201615.2_ASM1820161v2_genomic	18
ERR3684460	GCA_018202275.2_ASM1820227v2_genomic	23
ERR3684460	GCA_018202695.2_ASM1820269v2_genomic	4
ERR3684460	GCA_018202855.2_ASM1820285v2_genomic	18
ERR3684460	GCA_018202955.2_ASM1820295v2_genomic	18
ERR3684460	GCA_018203015.2_ASM1820301v2_genomic	2
ERR3684460	GCA_018203215.2_ASM1820321v2_genomic	20
ERR3684460	GCA_018203275.2_ASM1820327v2_genomic	23
ERR3684460	GCA_018203495.2_ASM1820349v2_genomic	20
ERR3684460	GCA_018203535.2_ASM1820353v2_genomic	19
ERR3684460	GCA_018203595.2_ASM1820359v2_genomic	21
ERR3684460	GCA_018203655.2_ASM1820365v2_genomic	1
ERR3684460	GCA_018203955.2_ASM1820395v2_genomic	9
ERR3684460	GCA_018204015.2_ASM1820401v2_genomic	7
ERR3684460	GCA_018204215.1_ASM1820421v1_genomic	178
ERR3684460	GCA_018205095.1_ASM1820509v1_genomic	177
ERR3684460	GCA_018205215.2_ASM1820521v2_genomic	1
ERR3684460	GCA_018206955.2_ASM1820695v2_genomic	1
ERR3684460	GCA_023016385.1_ASM2301638v1_genomic	23
ERR3684460	GCA_023016425.1_ASM2301642v1_genomic	23
ERR3684460	GCA_023016445.1_ASM2301644v1_genomic	21
ERR3684460	GCA_023116935.1_ASM2311693v1_genomic	181
ERR3684460	GCA_024971635.1_ASM2497163v1_genomic	22
ERR3684460	GCA_025201075.1_ASM2520107v1_genomic	16
ERR3684460	GCA_025201115.1_ASM2520111v1_genomic	2
ERR3684460	GCA_025398555.1_ASM2539855v1_genomic	3
ERR3684460	GCA_025398575.1_ASM2539857v1_genomic	19
